"ABIA","ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"CROSS RIVER","Titus:frozen","763.44","763.491666666667","770.405","765.133939393939","789.661191444109","788.76","786.805","778.89","770.043065043065","887.8585281024306","878.3142857142856","860.885989010989","911.1627688550766","1012.6050680398507","1032.9575306848035","1063.06788449646","1074.9210795429285","996.2462537462537","1041.7765809070158","1094.10113695828","1038.61577019472","1100.7267864410721","1194.83400197686","1130.6255835667598","1127.8704387400037","1165.4916512059367","1127.8704387400037","1176.29399585921","1058.4525","1006.23117623118","998.156869585441","1028.71","1068.83788550455","998.025882352941","1002.86","1029.89","1002.8739778739778","995.0697450697451","1052.55731922399","1065.2111046847888","1128.0481423338565","1134.63943463943","1112.31466945753","1173.8480817428185",""
"CROSS RIVER","Catfish (obokun) fresh","983.414000000001","982.0","980.585999999999","920.0","977.757999999997","976.343999999996","864.25","855.99","846.57","859.8752228164","848.74","842.95698924731","902.94133954314","1176.19884019181","1117.655759908754","1019.3027210884354","1167.782738095238","1248.9991949859123","1287.830266771292","1193.49681739026","1025.06980239329","1155.97200418629","1214.79446479446","1230.5642048214333","1251.13636363636","1214.3023643023644","1251.13636363636","1282.07658110353","1218.00571428571","1159.6105914287732","1101.30425684042","1144.03","1123.49282110277","1154.1366666666668","1258.83","1281.47","1290.08743944228","1294.0179175663047","1329.57402812242","1335.9909593952148","1350.67915240788","1404.75963333046","1415.68417398205","1372.6131319154576",""
"CROSS RIVER","Catfish :dried","1981.58666666668","2010.0","1982.38000000002","2362.1533333333336","2085.28015556407","2025.21","2108.96","2100.0","2076.9","2086.36577708006","2174.40333333333","2170.12276970341","2095.04830917874","2425.3532144565143","2029.4800029943124","1922.9566729566732","2072.66081871345","1997.44769119769","2087.5850340136053","2096.5817858675","2109.6681096681095","2315.6084656084654","2287.087912087912","2449.8809523809523","2507.9797979798","2481.746031746032","2597.9797979798","2596.75713175713","2539.68","2470.49735449735","2488.99303311068","2528.47","2480.86181139122","2522.839","2742.97","2698.95","2721.16328116328","2669.48587127159","2605.2777335386036","2634.84273554383","2725.51872201872","2779.208264502382","2720.52221282991","2732.73809523809",""
"CROSS RIVER","Catfish Smoked","1901.35625","1903.15833333333","1904.96041666666","1906.76249999999","1908.56458333332","1901.485","1836.97","1830.885","1810.745265","1803.15305609423","1823.15305609423","1764.48632668145","1541.31493506494","1606.11721611722","1547.95918367347","1651.2338819825452","1706.2770562770563","1719.00945173391","1516.8831168831168","1633.18968613086","1527.20864661654","1629.251700680272","1599.24242424242","1640.90909090909","1647.61904761905","1705.71428571429","1847.61904761905","1896.4912280701801","1884.92","1825.71428571429","1818.33333333333","1851.11","1797.58403361345","1735.715","1731.65","1736.24","1663.565426170468","1679.25170068027","1633.01587301587","1611.36269322544","1700.33263305322","1755.23809523809","1807.99319727891","1841.04761904762",""
"CROSS RIVER","Mackerel : frozen","851.342500000001","852.685000000001","854.027500000002","855.370000000002","879.5196143581687","877.0","874.480385641831","871.960771283663","862.3692027995427","865.31926171461","864.381333333333","857.529761904762","910.7549337917","976.1063011063011","1048.8647715920442","1000.5952380952382","990.2014652014652","929.3650793650793","1022.301967038809","1020.5339105339106","982.9745933461104","1047.3647186147184","1031.2460267005724","985.3354978354979","1097.9851604851603","1021.0410224695939","1097.9851604851603","1087.94900751422","1177.8459090909091","1122.84007659008","1100.65624734433","1072.9","1035.020776325124","982.551666666667","1039.27","1068.52","1014.9538866930172","1009.6676656676656","1025.95762823036","1031.5979342295134","1018.1638467352752","975.4310017467911","999.78739968859","1019.81385281385",""
"CROSS RIVER","Groundnut oil: 1 bottle, specify bottle","462.03","433.77","490.0","473.33","506.17","446.03","494.28","500.0","479.51","446.69","446.69","442.424242424242","457.777777777778","493.333333333333","515.333333333333","607.777777777778","616.666666666667","617.54897","620.0","674.444444444444","700.952380952381","675.757575757576","695.333333333333","946.6666666666666","906.140350877193","868.571428571429","856.1403508771931","871.4285714285716","875.5701754385967","814.2857142857144","795.5555555555553","794.87","805.555555555556","837.779166666667","814.81","813.33","836.8589743589744","810.3625871","846.1538461538462","860.0","872.524816","878.7878787878788","861.111111111111","820.0",""
"CROSS RIVER","Maize grain white sold loose","240.02","248.01","240.04","264.08","289.35","261.28","293.8","241.42","230.13","261.67","251.67","251.002970885324","265.37373737373747","242.03944203944206","265.8761528326747","264.32748538011697","268.247694334651","274.23935825470346","239.2727272727273","243.4824434824435","253.9074960127592","218.54912764003677","254.36179981634533","347.7248677248679","261.96510560146","230.8802308802309","241.96510560146925","219.61279461279466","220.322857142857","212.94612794612794","213.43995510662185","226.86","217.60789715335167","260.6121052631579","222.4","230.72","232.00000000000009","229.62962962962968","223.0373792873793","235.72340813720126","235.74879227053145","249.00284900284905","249.7354497354498","241.97530864197537",""
"CROSS RIVER","Maize grain yellow sold loose","215.44","225.55","253.69","282.46","279.58","259.51","283.44","274.08","228.23","259.89","249.89","249.554961378491","248.373737373737","264.327485380117","271.41414141414145","280.2505154238146","282.27731864095506","284.110503023546","253.7758537758538","247.31525784157364","256.113769271664","220.181818181818","251.27465127465132","266.08946608946616","242.5160697887971","235.0939737936642","242.5160697887971","232.87419651056018","237.20476190476188","235.55555555555557","240.82125603864736","230.22","224.79743963701188","273.2647368421052","234.29","247.62","236.17998163452714","220.20202020202024","224.64646464646466","230.79066527342385","238.758169934641","235.35353535353534","257.0145903479237","244.444444444444",""
"CROSS RIVER","Palm oil: 1 bottle,specify bottle","414.03","425.33","430.42","450.67","465.59","493.05","490.52","517.78","495.48","493.78","493.78","490.56862745098","445.33333333333326","466.666666666667","457.391304347826","453.650793650794","436.811594202899","458.981981981982","459.333333333333","465.825396825397","482.45614035087726","445.45454545454544","446.3768115942029","442.42424242424244","451.6666666666667","418.878787878788","451.6666666666667","461.538461538461","445.9376456876456","459.090909090909","440.266666666667","450.0","420.0","400.0","386.11","395.83","379.83333333333326","370.66666666666674","358.02469135802465","346.6666666666666","348.028985507246","400.0","418.3751923","461.352657004831",""
"CROSS RIVER","Plantain(ripe)","252.9","267.01","289.41","279.33","226.53","249.64","236.76","214.64","240.58","250.01","251.029333333333","250.22009712123","258.700050306917","278.620692525865","269.236894494889","250.232342280252","290.498743918385","256.02534587450646","212.92978229253865","198.741923261611","178.893105127464","159.579775338183","138.91402946522004","146.02908749878463","134.55721821473156","139.14588683275915","134.55721821473156","172.55414338747673","145.20361666242474","140.634263789635","122.62905514157","149.04","202.61823907254","242.949","201.36","181.83","145.76654868088238","185.37485108026","149.37126104889262","153.8924721110746","193.29422711609269","212.98884505003247","201.925971663976","181.4547772821095",""
"CROSS RIVER","Plantain(unripe)","204.06","218.14","192.34","203.78","219.39","215.4","222.44","227.13","201.26","215.72","212.466666666667","210.13794543259","215.835658606907","198.54328120257372","228.426759625727","198.075657143761","207.821075200179","197.8735650949935","217.62522310759135","196.049376381453","176.035800105906","150.283844335429","145.05995925302412","134.9735488757317","123.587736402386","124.98831550288655","113.587736402386","149.97917272747","131.783454564928","113.287437536664","158.891144289719","139.71","150.393909401629","188.45333333333332","175.11","152.49","138.0326568744251","165.36199532477445","152.27396005528996","164.67566830562328","166.391370926617","192.39201496056208","215.242556831084","219.301774678297",""
"CROSS RIVER","Vegetable oil:1 bottle,specify bottle","538.16","580.0","595.75","607.77","586.49","605.56","612.86","615.35","580.01","606.46","606.78946","596.666666666667","588.888888888889","606.0606060606061","567.8787878787879","593.3333333333335","591.304347826087","589.333333333333","586.1111111111112","574.6031746031747","570.6766917293234","558.7301587301588","548.4848484848486","544.9275362318841","555.507246376812","561.4035087719299","585.5072463768117","578.484848484848","570.2257125026003","542.0289855072466","522.2222222222223","510.0","533.3333333333335","554.3831578947369","550.0","525.0","544.6666666666666","530.5555555555557","554.6666666666667","563.3333333333334","600.0000000000001","590.4761904761906","601.121212121212","650.971916971917",""
"CROSS RIVER","Wheat flour: prepacked (golden penny 2kg)","691.25","691.66","691.43","701.19","700.0","691.66","708.12","721.66","672.65","692.69","695.69","690.0","702.142857142857","700.0","725.0","729.1666666666666","725.0","743.1818181818181","731.111111111111","705.0","680.0","700.833333333333","732.1428571428571","735.42285714286","716.363636363636","697.5","706.3636363636364","700.0","695.0","709.0909090909091","659.230769230769","695.0","690.0","700.0","685.83","678.18","680.76923076923","681.2761483","675.0","680.0","700.142857142857","716.6666666666666","720.4724318","735.0",""
"DELTA","ItemLabels","Jan 2017","Feb 2017","Mar 2017","Apr 2017","May 2017","Jun 2017","Jul 2017","Aug 2017","Sep 2017","Oct 2017","Nov 2017","Dec 2017","Jan 2018","Feb 2018","Mar 2018","Apr 2018","May 2018","Jun 2018","Jul 2018","Aug 2018","Sep 2018","Oct 2018","Nov 2018","Dec 2018","Jan 2019","Feb 2019","Mar 2019","Apr 2019","May 2019","Jun 2019","Jul 2019","Aug 2019","Sep 2019","Oct 2019","Nov 2019","Dec 2019","Jan 2020","Feb 2020","Mar 2020","Apr 2020","May 2020","Jun 2020","Jul 2020","Aug 2020",""
"DELTA","Agric eggs medium size","579.315","516.333333333333","560.0","544.285714285714","535.714285714286","523.076923076923","550.0","486.25","497.333333333333","450.99","442.5","450.0","459.375","550.0","565.333333333333","592.3076923076923","585.384615384615","580.0","500.84","505.0","490.5882352941176","486.875","494.375","509.411764705882","507.3333333333333","514.210526315789","507.3333333333333","530.6325876","513.125","500.0","520.625","478.33","485.555555555556","464.705882352941","460.0","466.0","480.857142857143","480.75","509.4117647058824","535.470588235294","540.375","552.352941176471","572.353260869565","573.39316239316",""
"DELTA","Agric eggs(medium size price of one)","50.94","45.85714285714285","46.7857142857143","47.142857142857146","45.714285714285715","45.0","50.0","52.941176470588","53.9459411764703","44.44444444444444","41.54","43.529411764705884","40.0","44.0","44.6875","43.214285714285715","43.07692307692308","43.6923076923077","43.75","45.0","42.5","42.6875","44.411764705882355","47.64705882352941","45.0","47.77777777777778","42.0","45.875","44.375","40.0","35.0","40.21","43.529411764705884","40.0","40.33","40.573124","40.6458391","41.247253768","43.4117647058824","45.6470588235294","45.8426318","46.31578947368421","48.7260869565217","48.8571428571428",""
"DELTA","Beans brown,sold loose","371.897","426.133125","415.553494124923","392.374051069703","397.460317460317","402.521367521368","414.826388888889","386.9788235294117","379.0625","376.60493827160496","369.234444444444","358.51851851851853","369.6825396825397","388.8888888888889","395.0326797385621","426.58730158730157","411.11111111111114","413.80445702553175","410.296296296296","419.791245791246","439.28400383141764","420.8333333333333","408.3580045984138","401.58426368952684","400.208333333333","416.48900933453774","425.2083333333333","450.517848164907","406.797647058824","354.8570261437909","360.63901207193885","332.0","356.666666666667","379.254375","352.15","354.89","300.42735042735","302.02614379085","287.124183006536","314.31372549019613","327.886002886003","333.385565052232","347.986111111111","344.21188630491",""
"DELTA","Beans:white black eye. sold loose","334.803","336.060571428571","322.78138528138527","343.48516218081437","347.777777777778","340.1709401709402","329.3333333333333","358.85705882352937","347.875816993464","364.25925925925935","354.259259259259","347.320261437909","353.3333333333333","352.59259259259267","354.181942149844","378.968253968254","371.8253968253968","394.0740740740741","367.2222222222223","395.40740740740745","381.87801932367154","375.751633986928","346.470588235294","363.40277777777777","300.321637426901","343.35237318101457","365.3216374269006","379.307652264446","342.7278571428572","304.44444444444446","326.6666666666667","292.86","315.751664379617","295.903125","243.2","254.95","244.01709401709402","246.47058823529412","247.1895424836601","268.36196425472843","276.075036075036","285.3276353276354","296.004611330698","295.67543951627",""
"DELTA","Beef Bone in","1032.2125","1093.333","1041.67167545827","1015.5303030303","1095.18625773686","1088.15309467715","1125.2009894867037","1173.0481818181818","1173.1537561545454","1269.81471637019","1263.434375","1232.16084375132","1127.22700650508","914.2578150642669","1043.4672165441398","960.1571884431224","964.117294539196","929.06879445341","1034.6629560915276","932.8840568485459","1055.8536483042517","1068.2249960530503","989.746907375655","1001.6445435841483","1013.27449808758","982.3355083361387","1013.27449808758","1089.28245428245","1024.5417396984371","967.8093131501753","1014.87625328363","992.62","1034.3496914925486","989.500769230769","1001.6","1025.71","993.9316975993623","1006.1934324953594","938.7367262367263","950.66146143183","987.57574020449","1052.0983374848352","1114.56735086404","1106.05142175862",""
"DELTA","Beef,boneless","1235.05125","1475.2974999999951","1364.35868960379","1359.2857142857144","1460.78270647236","1573.2317378362","1517.00722215428","1384.34266666667","1402.44677181217","1469.58428617129","1437.05222222222","1393.45819111444","1411.03863857734","1486.15970197603","1491.87739941603","1430.15873015873","1431.5306122449","1302.1374703727645","1394.01709401709","1333.90285640286","1413.6361799964743","1411.3852813852814","1322.8289072039072","1409.91692131398","1408.11524609844","1487.17593833101","1438.11524609844","1452.1625288292","1478.54875","1448.08286951144","1481.63265306122","1485.25","1506.31974506975","1489.86733333333","1417.29","1421.7","1415.2380952381","1465.75757575758","1450.98039215686","1415.8850637029007","1479.60212697758","1477.16709318317","1501.24741924742","1499.88846946367",""
"DELTA","Bread sliced 500g","299.755","340.0","346.15384615384613","304.1666666666667","302.14285714285717","341.6666666666667","336.6666666666667","333.3333333333333","332.428571428571","315.2631578947368","300.0","300.875","328.125","316.6666666666667","307.5","295.307692307692","296.42857142857144","317.857142857143","303.84615384615387","298.307692307692","292.3333333333333","286.6666666666667","302.941176470588","300.0","290.7142857142857","271.875","290.7142857142857","292.3076923076923","290.625","287.5","265.625","269.84","285.7142857142857","280.0","264.67","253.57","269.230769230769","282.777777777778","268.75","293.333333333333","315.538461538462","315.625","326.25","325.625",""
"DELTA","Bread unsliced 500g","282.36","308.125","318.46153846153845","303.84615384615387","305.0","320.8333333333333","303.3333333333333","298.0","300.0","307.89473684210526","300.0","299.5","293.3333333333333","307.14285714285717","304.117647058824","280.714285714286","260.7142857142857","282.173913043478","264.2857142857143","261.53846153846155","286.6666666666667","270.6666666666667","281.25","277.14285714285717","266.428571428571","247.22222222222223","246.42857142857142","257.14285714285717","253.125","246.66666666666666","237.5","257.5","253.33333333333334","262.5","243.75","221.54","227.5","253.125","235.2941176470588","256.6666666666667","288.6666666666667","278.125","318.8235294117647","316.666666666667",""
"DELTA","Broken Rice (Ofada)","246.20999999999998","396.32","369.23076923077","375.760683760684","418.888888888889","497.777777777778","496.190476190476","410.222","410.25891998","421.555555555556","421.455555555556","421.111111111111","428.641975308642","413.860830527497","424.166666666667","462.839506172839","408.0","410.0","397.30158730158735","380.0","313.1746031746032","301.111111111111","306.9323671497584","332.77777777777777","332.0","362.06349206349205","332.0","345.333333333333","314.012857142857","377.77777777777777","350.61224489795916","346.03","356.851851851852","338.5183333333334","345.4","352.0","347.93650793650795","349.11111111111114","332.85714285714283","336.0","380.4273185","380.0","326.6666666666667","351.11111111111114",""
"DELTA","Chicken Feet","1118.195","1064.58375","1015.625","902.380952380952","965.34090909091","973.75","969.545454545455","1064.2857142857142","980.0","980.55","926.5762500000001","922.7520661157","900.0","907.10606060606","975.0","980.0","941.66666666667","900.0","918.18181818182","935.1325","927.69230769231","976.92307692308","979.27272727273","920.06552006552","910.53267","926.92307692308","951.362876","996.15384615385","973.758361076925","895.45454545455","866.66666666667","905.83","909.09090909091","915.0","950.0","960.0","968.75","972.5","920.83333333333","975.0","982.513487","1040.0","1045.71428571429","1077.77777777778",""
"DELTA","Chicken Wings","1150.565","1112.5","1114.1414141414143","1050.0","1108.63636363636","1188.888888888889","1148.7626262626245","1187.5","1165.70247933884","1075.55","1092.142857142857","1063.29365079365","1050.0","1067.46031746032","1069.23076923077","1030.76923076923","1000.0","1004.5454545454545","1028.57142857143","1107.69230769231","1117.85714285714","1153.84615384615","1175.0","1134.12698412698","1121.42857142857","1187.5","1121.42857142857","1185.71428571429","1153.57142857143","1096.53846153846","1050.0","1091.9","1067.5","1090.90909090909","1183.33","1205.0","1215.0","1236.36363636364","1261.11111111111","1300.0","1302.57364281","1327.27272727273","1366.66666666667","1400.0",""
"DELTA","Evaporated tinned milk carnation 170g","148.34","150.0","140.0","140.0","145.0","156.66666666666666","150.0","154.0","177.5","175.0","175.0","175.0","176.333333333333","165.0","154.0","155.0","150.0","154.28571428571428","158.52","150.0","156.666666666667","150.0","145.0","145.58234","150.0","148.0","150.0","146.66666666666666","148.66666666666666","143.33333333333334","153.33333333333334","148.33","145.0","155.0","153.33","154.17426","150.0","153.1873525","140.0","145.0","153.0","150.0","155.74125","158.0",""
"DELTA","Evaporated tinned milk(peak), 170g","170.785","154.75","149.23076923076923","201.78571428571428","209.285714285714","196.15384615384616","196.66666666666666","195.0","211.25","212.222222222222","212.222222222222","211.647058823529","210.0","182.14285714285714","175.0","180.571428571429","180.153846153846","190.0","189.0","184.66666666666666","183.75","175.33333333333334","180.941176470588","189.41176470588235","188.66666666666666","198.947368421053","188.66666666666666","179.41176470588235","181.25","185.0","183.125","181.76","180.58823529411765","185.33333333333334","182.0","185.0","183.33333333333334","184.25","180.55555555555554","192.823529411765","200.78571428571428","197.777777777778","200.068181818182","199.738714090287",""
"DELTA","Frozen chicken","1448.055","1730.0","1740.0","1777.77777777778","1760.0","1727.2727272727273","1743.6363636363635","1791.6666666666667","1791.8279166666666","1813.33333333333","1745.0","1627.2727272727273","1625.0","1592.857142857143","1515.3846153846155","1549.28571428571","1533.33333333333","1540.2314","1576.923076923077","1520.8333333333333","1490.76923076923","1523.07692307692","1600.0","1618.75","1700.0","1781.25","1700.0","1728.57142857143","1753.33333333333","1805.71428571429","1807.16666666667","1836.11","1957.14285714286","1963.33333333333","1963.64","1950.0","1977.2727272727273","1926.42857142857","1876.923076923077","1808.33333333333","1837.5","1839.6","1902.74334420709","1962.94326241135",""
"DELTA","Gari white,sold loose","256.812","271.66642857142847","297.7564102564103","308.20512820512823","318.259353741497","320.888888888889","319.574121315193","348.690625","334.183336170696","273.736979166667","270.850555555556","260.540922619048","260.076923076923","200.928104575163","232.276910764306","208.083778966132","209.512128962257","196.121517586301","188.3986928104575","179.466230936819","176.15950226244345","175.386500754148","183.791666666667","189.68398306068","178.49037114845936","191.485082669431","178.49037114845936","179.53027364792075","181.99902465356763","180.40913335030982","204.53272217978108","184.46","180.75028419856005","185.534545454546","190.0","197.83","198.76994275971","207.045666751549","218.5956200662083","305.58069381598796","305.634920634921","308.828898225957","323.83116883116884","304.0216086434574",""
"DELTA","Gari yellow,sold loose","286.68600000000004","282.21299999999997","316.66666666666663","327.70833333333337","328.416950113379","350.00000000000006","339.2084750566895","440.195882352941","392.057416267943","292.222222222222","289.628333333333","273.888888888889","268.666666666667","212.3529411764706","241.011351909185","225.518207282913","228.302696078431","245.663833715304","206.862745098039","174.71677559912854","177.734375","180.401000264971","216.845588235294","220.772510361611","210.03824606765784","250.67575158405612","210.03824606765784","190.128007085187","215.22006270113968","207.30570874183","214.475201845444","208.61","206.707291435844","208.705","215.88","224.69","251.6956083132554","259.7174163783161","254.76384182266537","276.608569353667","295.52380952381","310.4609204793028","348.464942226891","328.6439215",""
"DELTA","Mudfish (aro) fresh","1104.7616666666668","1254.1666666666601","1160.6575963718822","980.181245074862","972.0071119706322","977.3301013560755","950.8352146992422","1177.9927272727273","1201.7628205128206","1265.41001993176","1274.47333333333","1260.22151060894","1288.56074481074","1160.49693585925","1062.3885801460171","1115.3089295982","1070.2408886715168","1004.9057464274854","1095.4439670605084","1083.16631130064","1016.83244916004","1088.8621794871797","1015.12654012654","1166.21458784183","1129.9498746867168","1091.44062078272","1129.9498746867168","1158.9086517347387","1152.98333333333","1094.58398744113","1087.23375390042","1050.44","1084.33235867446","1058.30571428571","1101.86","1083.85","1062.03314659197","998.664437958556","1059.6066631780918","1074.4505494505493","1042.6557569414713","952.7106676003735","1005.85552093015","1022.72350034768",""
"DELTA","Mudfish : dried","1521.46125","2091.667","2006.1253561254","1951.6883116883116","1982.70095917155","1966.39183209516","1775.53147880052","1527.895","1677.614709851552","1735.73300389338","1719.16583333333","1714.01962694516","1777.7777777777778","1660.4761341437136","1889.86671223513","1708.80447235526","1718.5364780852979","1651.6754850088182","1756.008668242711","1750.5922796554","1820.21977580512","2045.273948206096","1981.11927066794","1976.498590440855","2048.1481481481483","1989.39734703628","2048.1481481481483","2174.37614919884","2139.674","2090.31535544604","2057.50059227671","1998.91","1972.01375747545","1962.49833333333","1919.88","1918.41","1954.98817966903","1906.52798463744","1863.095238095238","1908.57142857143","1987.84799407219","1925.67669876094","1986.27734344152","1998.05400732345",""
"DELTA","Onion bulb","332.45500000000004","256.9011666666665","316.14774114774116","281.175044091711","281.050061050061","298.541686233994","250.394548965496","260.912","271.3541666666667","266.1262078395163","289.721","286.262088382648","244.51465493238726","280.98595848595846","255.788787707294","276.4512394104929","264.03699853051","268.444837990293","292.763307928939","310.446939663062","313.7733913009648","312.8439153439154","324.78792680786535","325.8223684210526","344.03551287422255","304.23393292238796","314.035512874223","332.71841397849465","323.75584316233204","311.95640671727625","331.254723602199","335.18","326.02972349456","286.5375","300.3","305.07","300.933131283976","280.831364480005","270.60842069728017","235.80595089930642","245.77550270079007","300.885241301908","312.476572447161","307.6528640441683",""
"DELTA","Rice agric sold loose","356.55125","291.664999999999","337.794871794872","358.46153846153845","393.23232323232327","400.55555555555554","402.22222222222223","385.171","377.77777777777777","374.0740740740741","359.377142857143","352.839506172839","384.14285714285717","378.7654320987655","370.0","365.92592592592587","373.33333333333337","349.93939393939394","336.507936507937","392.5","355.11111111111114","397.6068376068376","413.20987654321","392.44444444444446","394.2857142857143","371.900826446281","374.285714285714","373.33333333333326","374.54545454545456","385.45454545454544","368.88888888888886","381.08","387.555555555555","400.271111111111","503.89","504.0","500.253798","485.353535353535","426.4957264957265","478.0","482.263518","500.746352413019","510.0","515.868599485621",""
"DELTA","Rice local sold loose","285.4","315.99875","342.47205785667325","309.2570677186062","319.81481481481484","321.777777777778","344.8412698412698","308.04375","299.666666666667","297.712418300654","284.498","278.43137254901967","271.8181818181818","289.04761904761904","299.5138888888889","306.85185185185185","290.9259259259259","307.17543326239","298.259259259259","268.7723387723388","268.95833333333337","288.33333333333337","303.8562091503268","316.18055555555554","305.8119658119658","338.91975308641975","325.811965811966","307.361111111111","296.964","289.9291465378422","283.19444444444446","280.05","300.277777777778","345.27687499999996","357.28","358.0","332.735042735043","318.16993464052285","315.29411764705884","394.375","398.0142764","402.235588972431","433.125","434.027777777778",""
"DELTA","Rice Medium Grained","361.15666666666664","405.655","414.43223443223445","356.64957264957263","360.1587301587302","373.015873015873","336.29629629629625","337.59777777777776","338.33333333333337","329.48717948718","320.187777777778","320.740740740741","350.3703703703704","327.27272727272725","346.6666666666667","328.39506172839504","340.0","329.157798723016","324.111111111111","349.6296296296296","333.2478632478633","346.2393162393163","376.5079365079365","374.01709401709405","369.3827160493827","359.5959595959596","369.3827160493827","369.6969696969697","354.5677777777778","344.44444444444446","344.0","338.51","315.5555555555556","351.082","466.9","476.0","446.3492063492063","415.0","432.72727272727275","453.3333333333333","460.1523875","480.0","491.25","494.938271604938",""
"DELTA","Rice,imported high quality sold loose","420.13800000000003","431.76800000000003","428.836291913215","390.64713064713067","392.666666666667","396.837606837607","385.984126984127","377.0325","401.1111111111111","390.9941520467836","387.41","386.358024691358","397.06878306878303","392.2962962962963","400.4938271604938","384.44444444444446","391.031746031746","394.0692640692641","379.703703703704","394.222222222222","386.875","404.583333333333","412.54901960784315","429.1503267973856","414.2063492063492","408.25252525252523","414.2063492063492","417.703081232493","412.07399999999996","396.8888888888889","400.3769841269841","415.75","432.986111111111","455.278125","561.19","557.44","543.452380952381","523.7847222222222","487.6902356902357","586.9230769230769","596.666666666667","599.431045145331","603.02380952381","605.343137254902",""
"DELTA","Tomato","269.145","228.4466666666665","298.014381191073","299.256313861577","324.708994708995","437.080867850099","435.66856389224813","514.7786666666666","433.554428143071","417.381425353903","402.082631578947","401.950348766958","359.2328042328042","340.91622973975916","313.33192183756097","346.428571428571","347.4531024531","354.897945449127","419.980477039301","420.402455206377","343.165074415074","372.645502645503","341.4420995671","352.117673992674","303.026032669917","352.289845600542","303.026032669917","398.6263736263736","339.2420711416874","243.838013838014","229.505262249828","275.89","287.45449702913","311.840625","384.79","365.61","349.80977639437566","344.68948663995104","349.74457675288704","440.81478605935126","448.363567440963","509.7527396579676","523.994991171065","521.980158730159",""
"DELTA","Yam tuber","176.311","182.217125","228.577547911308","272.788654582133","318.649368973708","327.002121090876","346.49803515348816","384.440666666667","281.166936354432","179.332535981517","174.0525","163.491879907838","169.512602588125","170.63930136297978","166.55138814399191","200.012308128225","185.72041637080858","180.794581762324","161.45660438596","174.59180446641994","154.627613736133","160.566882073556","203.58524707404538","190.553541472233","210.9499755134964","229.14314914238","210.9499755134964","248.9616996528982","225.00119995556776","205.389008958377","185.53246152980196","200.0","173.773771714956","168.72266666666664","186.06","180.64","178.577539330414","205.465258837015","170.99853409377224","236.7024639487953","281.579704867272","235.8793433678235","236.45226523657897","243.78489634868419",""
"DELTA","Dried Fish Sardine","1397.22666666666","1382.57791666666","1377.255","1358.12055555555","1397.985557928","1373.19","1382.6","1382.23","1318.48571379557","1348.96206734442","1254.03","1248.03571428571","1384.33048433048","1337.9429212762543","1348.61111111111","1355.55555555556","1332.82828282828","1382.905982905983","1301.24661297607","1372.22222222222","1330.87121212121","1260.452610996089","1179.5918367346937","1259.6119929453262","1301.05158730159","1284.61436711437","1281.05158730159","1361.75213675214","1321.06285714286","1386.14672364672","1388.29503829504","1401.42","1435.58897243108","1478.73625","1509.64","1509.26","1498.33333333333","1475.07936507936","1412.69841269841","1503.125","1551.02040816327","1633.33333333333","1635.32543452163","1591.30952380952",""
"DELTA","Iced Sardine","902.205","918.75","898.875","894.44866666667","928.36320058879","930.34","939.385","932.38","895.858585858586","898.5808929219204","838.7562499999999","821.773091773092","814.810924369748","903.8632119514473","1074.242424242424","941.16489571035","989.6694214876032","962.3104168558713","937.820212433615","930.3513071895426","904.2213370821618","934.7541347541347","929.2395104895104","869.6649029982362","900.897820525728","872.9678956719772","958.8978205257276","1055.47138047138","996.161111111111","968.6868686868687","897.206844081844","861.69","923.100739192693","928.3219999999999","1077.63","1066.41","1061.111111111111","1061.03658008658","1011.79797979798","1084.72222222222","1125.09746588694","1129.20779220779","1131.68545356951","1085.11904761904",""
"DELTA","Irish potato","225.551666666667","223.75","228.515","228.395555555556","232.919732535251","234.705","233.82","240.835","238.525013807272","235.295167712475","236.538461538462","233.611111111111","328.491898198596","318.4537684537685","329.090909090909","349.983344437042","334.68364524660325","349.388711081681","332.6995444642503","300.886134067952","342.31109799291613","356.43939393939394","366.5110930735931","373.4375","388.33333333333337","340.4166666666667","388.33333333333337","401.363636363636","381.3925","354.6875","307.222222222222","363.33","329.022988505747","375.0","385.71","400.0","385.7142857142857","390.0","403.636363636364","435.0","500.148148148148","490.34965034965","484.761904761905","456.25",""
"DELTA","Sweet potato","127.046666666667","126.518333333333","128.71","128.92","131.8529052843459","131.575","132.745","131.24","128.641903411489","122.460460076559","120.862","120.77099713101","122.66200466200466","132.640535209862","172.935033902776","204.044758411511","190.13654630817","124.21171069495378","160.574637565519","156.1003666155796","132.101198633833","143.78385248127083","156.217534334359","142.5432064083194","143.68882724145882","121.60801088901256","123.688827241459","196.45970757439457","165.400714285714","127.03071657802208","173.255714144348","124.05","157.199997752341","150.780769230769","124.92","114.31","117.08014931333","98.4047085811792","96.06627458189959","101.23105380458323","117.75623069740719","123.38417982277632","123.68861715126083","118.64658509038962",""
